Id,SalePrice
1682,292362.8756659446
1683,178917.15637718572
1684,188341.49883724566
1685,180886.2199378062
1686,171513.07592695017
1687,182094.29300222686
1688,195278.6117354844
1689,198968.88309747176
1690,209068.9757584644
1691,195091.53054230445
1692,282317.102496944
1693,183965.58313546443
1694,181395.72848600414
1695,165833.68161624685
1696,282219.16108976706
1697,170298.81173582375
1698,322309.1070402662
1699,308311.20450276
1700,237623.91161319014
1701,267611.40863542515
1702,245685.4053415398
1703,249292.50629575684
1704,277531.14339978684
1705,242276.14975325187
1706,389282.77092606894
1707,199704.9393478347
1708,194668.89649675842
1709,260573.20024294013
1710,215604.96212195954
1711,269620.61271551927
1712,245316.65806311445
1713,265100.5765029716
1714,222358.00484522968
1715,203274.9586834876
1716,186519.57859685723
1717,181707.72400805057
1718,139764.4445778016
1719,207586.25456898415
1720,245932.10066739522
1721,177454.30200470466
1722,136448.71125270482
1723,167307.31956632546
1724,204929.3043203439
1725,236790.70551918555
1726,189901.39364054176
1727,158559.07637318206
1728,192851.51004742767
1729,166102.6067256032
1730,155507.3050912937
1731,125662.93019994572
1732,126025.69006809441
1733,108895.27053122822
1734,122522.51343614799
1735,136833.3889671503
1736,109743.25433853675
1737,292078.3700272944
1738,244198.87930604737
1739,245817.827192296
1740,212674.31968671328
1741,191817.00740649886
1742,165543.02462139734
1743,178852.97593831044
1744,317543.00432311377
1745,217001.71630605822
1746,194643.4726839065
1747,225728.7827455337
1748,226456.15166986594
1749,149741.91900780427
1750,125960.13393718685
1751,273613.73885818303
1752,110853.29556979421
1753,150262.6630928802
1754,188595.13299718394
1755,178248.10254259376
1756,123432.92131690391
1757,116991.87356950644
1758,147420.67421764325
1759,168251.33083941534
1760,164034.27671195913
1761,147551.99017279223
1762,173184.57928719636
1763,191842.65507994845
1764,111947.72574285505
1765,180649.0613294906
1766,187645.4943422042
1767,231000.81742449504
1768,137545.28697439676
1769,182244.76707735297
1770,156628.11361067797
1771,114058.45806335534
1772,136367.91716461748
1773,122736.99969176795
1774,137739.3140384586
1775,136984.78159632054
1776,132910.01005274968
1777,106174.04492476342
1778,142146.15797837146
1779,116938.45070232628
1780,190632.6789506855
1781,127122.02217352252
1782,82677.80137238154
1783,140484.80409418876
1784,104506.87441364134
1785,118025.69829365613
1786,130894.148588788
1787,179646.71220490005
1788,64640.74900966925
1789,94237.83311072267
1790,70881.53099502102
1791,181606.08311336374
1792,166372.0900702018
1793,128177.36631144802
1794,159990.52656236262
1795,136576.73739807826
1796,137197.69469200855
1797,116186.78611322246
1798,112331.05322944434
1799,103301.76674561006
1800,130545.73393070142
1801,126351.54780924656
1802,142189.08129789965
1803,143977.43017502993
1804,140863.50778153414
1805,137091.0700187545
1806,128174.66943558566
1807,136302.2726131666
1808,130875.99612471779
1809,126053.48426029496
1810,137993.47427476896
1811,108141.12948505851
1812,96775.40969887943
1813,121864.44998545336
1814,94138.25512978312
1815,51136.40407318426
1816,109253.4352416279
1817,109010.88954310134
1818,154417.17209697329
1819,114944.51655894452
1820,67409.13856007316
1821,126536.95376150214
1822,151274.42793231911
1823,56067.445501451235
1824,132125.67338572748
1825,131830.27200610095
1826,99901.5198111251
1827,93980.89821795419
1828,137336.36257772474
1829,133049.8929068127
1830,142717.0696802594
1831,141382.70327522856
1832,70028.50081055272
1833,147411.53361720633
1834,128029.89506851722
1835,119116.54865814003
1836,123881.64044558245
1837,81744.33837056148
1838,134724.1147000016
1839,103562.80322562707
1840,144852.63193804564
1841,128709.14450733516
1842,88821.77374511564
1843,119605.5217908082
1844,141984.76582030582
1845,130866.54377961974
1846,156885.2687755926
1847,169596.87697149723
1848,52533.69020253799
1849,121716.50006446069
1850,117847.05096492768
1851,161505.0321633312
1852,126371.32157934822
1853,128584.30658852129
1854,182846.38317300408
1855,163454.19554628283
1856,222464.35933486617
1857,137931.2419049503
1858,133557.1548004186
1859,117148.28739529838
1860,147419.21347567783
1861,117061.55391262009
1862,323226.0889022135
1863,312248.78033717984
1864,312375.2575724251
1865,339098.96629066445
1866,329257.4852715038
1867,230297.24572737952
1868,295175.49751845794
1869,208311.90038140083
1870,226860.2113297792
1871,252785.57619914983
1872,179659.0263705371
1873,231719.14264076776
1874,148068.90620067445
1875,203844.48828416524
1876,193334.56265912906
1877,213595.74701313823
1878,207121.00795210368
1879,121227.11516093783
1880,128642.315576672
1881,246737.62370642452
1882,252696.0325115197
1883,187722.7551666177
1884,207881.7257069252
1885,243888.26598807413
1886,287851.285997829
1887,221603.07872574346
1888,276981.4545546818
1889,174575.31985224006
1890,113266.86075006345
1891,151337.8717147888
1892,95835.06324216057
1893,129936.51107747456
1894,124127.99210660846
1895,134977.50826582708
1896,126885.62789283294
1897,110224.33709815782
1898,119381.12575901517
1899,155779.73809102506
1900,141515.42599195623
1901,151381.14649400383
1902,129455.35852413504
1903,198016.92252286346
1904,125552.93050827895
1905,193721.43201496583
1906,136589.24607931942
1907,213514.35583230556
1908,106404.93772563944
1909,130849.81524916862
1910,119085.01169663992
1911,198117.24202589446
1912,306319.3046218521
1913,137965.6329281555
1914,66972.39943003046
1915,275873.51787566434
1916,34410.09590518456
1917,261427.31952569465
1918,139173.0147976787
1919,198774.5706456518
1920,162137.64211101874
1921,367155.20152279886
1922,309685.9720845822
1923,242311.70773887518
1924,217507.28092490844
1925,196985.96654824124
1926,364264.29855372966
1927,134648.36675200067
1928,163050.62693570938
1929,128166.17029805624
1930,135880.6189111197
1931,148783.86437525522
1932,147350.1640857244
1933,166431.0796301749
1934,175918.60297461937
1935,168754.88882949317
1936,186295.96018599466
1937,191871.14621665244
1938,183570.39092821706
1939,224968.2346008354
1940,184746.2985280786
1941,168130.38126344504
1942,195287.68614493567
1943,203067.91167587056
1944,318739.3114875304
1945,353054.95008266275
1946,93211.41323548339
1947,276765.9666226143
1948,177673.22236303703
1949,263306.26480325
1950,196719.58639581507
1951,258590.24547149328
1952,216694.78962528004
1953,172692.2205117274
1954,181956.37684675548
1955,135412.38752172273
1956,340495.1470264214
1957,154716.44222904727
1958,306513.036504417
1959,141934.41284900642
1960,114257.61230321816
1961,118255.39283368655
1962,99802.91893270068
1963,108617.18873986253
1964,107048.71486806468
1965,139732.3818982022
1966,137597.49860773966
1967,282162.83283366496
1968,383057.3890053187
1969,357668.87752616795
1970,346722.73564292584
1971,469050.852078833
1972,349909.6800640479
1973,283818.47125171137
1974,318001.06564232847
1975,701464.6370717421
1976,261915.92432501126
1977,322676.18605953763
1978,312962.2941430683
1979,326317.4132367844
1980,200882.74417245376
1981,327416.49180092267
1982,217617.40774762377
1983,202271.88203419204
1984,170193.80084615768
1985,226771.11709229962
1986,223725.41371657446
1987,178329.8904240465
1988,178029.2073244519
1989,204814.43314775632
1990,218426.20818275202
1991,230295.21098751313
1992,214955.7590105738
1993,183594.90197211117
1994,246552.3128022427
1995,181794.86628419976
1996,236281.2779595965
1997,295352.4899615295
1998,289645.9600249593
1999,259822.11771464415
2000,304133.76754695765
2001,281091.0868575252
2002,250518.53126271677
2003,256134.8268173833
2004,286086.18778125057
2005,236081.52100178177
2006,214518.2114651193
2007,250458.93884850078
2008,217612.83488122324
2009,202205.45427063972
2010,203071.08143256922
2011,154566.30937903433
2012,175868.04064923394
2013,179428.66559563673
2014,191341.81381946168
2015,205929.07580287723
2016,195120.1420375279
2017,202870.77029013203
2018,114140.91634363544
2019,135409.53579568796
2020,108788.5996773316
2021,90762.01790597235
2022,186047.91862330542
2023,151094.7224922322
2024,280424.0810402242
2025,329981.4903641971
2026,176548.18368880593
2027,161437.11680769795
2028,150416.80841761944
2029,167370.2250602926
2030,258918.36531631715
2031,227671.16907168712
2032,241148.67905862723
2033,242899.3440270834
2034,176203.4157804731
2035,206386.48472617808
2036,208554.18938000733
2037,213351.34232817078
2038,337262.47101224377
2039,227358.1651227775
2040,301206.80947448657
2041,313499.03487583395
2042,199783.81079039123
2043,185935.4400416746
2044,187128.25736381026
2045,223721.02268826403
2046,150032.84742112012
2047,147523.4637166601
2048,140637.40946021225
2049,143553.30754004492
2050,183028.4961556153
2051,105771.46211104922
2052,115990.8228144397
2053,152005.58371041997
2054,95428.35143600096
2055,158731.8697667516
2056,155527.4814518759
2057,114820.57638412455
2058,212475.42983018907
2059,130050.57776580608
2060,178965.6590027499
2061,182872.39885193962
2062,123878.0462616934
2063,119819.59065117035
2064,132856.53370684295
2065,118759.5218339608
2066,168749.6322708174
2067,112413.08135400253
2068,149800.49627506727
2069,86109.5374377295
2070,113933.06069904353
2071,87986.54908288826
2072,135544.0099866474
2073,139730.25279286088
2074,190521.95944730417
2075,144666.55472467613
2076,113669.87820044003
2077,149408.67723177403
2078,114044.31202490522
2079,143666.34634429886
2080,121192.64170223584
2081,124447.28710741668
2082,112426.148359949
2083,143508.51872804397
2084,101829.15565454918
2085,115101.5372841673
2086,120380.467943732
2087,128298.47389906389
2088,93706.83518824754
2089,78980.10771798433
2090,127845.1167174932
2091,99604.69662127337
2092,125919.25642106328
2093,125494.6175629101
2094,113561.71056584845
2095,143780.73176406912
2096,89657.87332584921
2097,98307.27664833784
2098,148647.8931180382
2099,48380.027673976416
2100,77102.49630601621
2101,109455.47583112547
2102,143712.87338256804
2103,96925.40858211854
2104,141201.7949121617
2105,131538.65558867992
2106,61586.91113361464
2107,185774.5897426342
2108,122364.93639534146
2109,111461.39646440299
2110,121896.4765033161
2111,151975.18412862965
2112,130608.30903534676
2113,120673.63282559767
2114,130459.02540270508
2115,161899.86920965373
2116,109934.36263650499
2117,140540.7903686915
2118,120210.1622283432
2119,116800.46253963053
2120,118347.54745197603
2121,82234.98776138446
2122,109524.51588993974
2123,77479.39117641262
2124,155930.21704123286
2125,138198.56303577393
2126,141543.07323241985
2127,163475.3105440812
2128,129802.59723772241
2129,82369.15354330449
2130,135050.83883089756
2131,142512.04317491956
2132,112856.22512061827
2133,126207.57874203134
2134,126390.42636575444
2135,104205.0828329542
2136,73092.80414611846
2137,103554.37894985455
2138,149645.00507630245
2139,156907.03950044856
2140,135182.709140945
2141,170406.53309335856
2142,122065.44851162471
2143,147174.36802787514
2144,127536.45340928555
2145,141802.6792966441
2146,175262.90917444776
2147,154086.16571443662
2148,134117.1094861992
2149,159897.02689830193
2150,229325.34907438827
2151,114501.8851068179
2152,189767.78404737514
2153,170618.49664057227
2154,111301.16149014026
2155,146696.14535102295
2156,269741.2333033175
2157,234668.73788057032
2158,246665.1406120623
2159,222636.37298090622
2160,189800.24103062574
2161,246910.59483552864
2162,362238.8500200396
2163,368330.9696038028
2164,261745.72901575724
2165,209188.6144853688
2166,159635.6419685137
2167,211000.2521791896
2168,201964.54525655787
2169,195983.95032500886
2170,216392.95698676724
2171,163142.48553958067
2172,130775.48942594616
2173,180654.27763838365
2174,223062.51262669737
2175,291377.5670019315
2176,302210.05662392883
2177,236156.14653993855
2178,215064.15764072674
2179,139635.81553657376
2180,196317.2522367682
2181,198671.53888183448
2182,233623.25482517958
2183,195009.63107338347
2184,119548.88381671329
2185,140263.52155690876
2186,152356.44222006912
2187,162020.1438490006
2188,158953.92198790715
2189,307035.34866521705
2190,74866.71211892301
2191,79625.85093388411
2192,90054.3147873052
2193,112177.9597880762
2194,102350.03399272384
2195,104734.76330094296
2196,107399.84001427062
2197,115260.81124780866
2198,161637.80775613463
2199,174739.88832646463
2200,133800.26673965514
2201,130522.1538206551
2202,208436.3285335056
2203,116666.52408561547
2204,152640.55258272614
2205,106582.27024323435
2206,122695.72572050171
2207,197765.3276501647
2208,247770.05707624028
2209,211694.5797650845
2210,117067.61572907385
2211,121586.11813202026
2212,125381.80279766415
2213,112183.78823191828
2214,148672.0111754327
2215,103934.96925353758
2216,147190.1786585851
2217,66441.92505340447
2218,101859.54721478997
2219,84965.95433932144
2220,71973.53802768436
2221,277427.2649221657
2222,251999.51264831636
2223,305865.95107857755
2224,217585.79350946215
2225,113325.31083674102
2226,182289.5920535715
2227,205806.58823536386
2228,266068.93131181394
2229,255107.00192891815
2230,152568.7477717803
2231,213931.16331693743
2232,180911.96433350974
2233,183590.2630028508
2234,248386.17969501464
2235,225981.1697461827
2236,264270.14483261306
2237,311626.08928502374
2238,189888.9831632288
2239,122616.63664230093
2240,161018.61023994384
2241,153704.4148333248
2242,130541.22303611427
2243,137274.16167717942
2244,106377.25148133468
2245,98421.82120136324
2246,146491.27124548258
2247,125382.29162830678
2248,115643.48855215588
2249,118812.50541797916
2250,129339.42243466376
2251,99754.65162068121
2252,181942.80191265696
2253,153520.4970284129
2254,186295.70108162457
2255,181837.4106815529
2256,186905.43218327998
2257,204581.76630648173
2258,166646.24373628173
2259,172074.0961734497
2260,125635.83783224995
2261,184414.86641202462
2262,195774.94978807916
2263,352662.62437137874
2264,496268.2237414799
2265,172951.81646190933
2266,270633.83839169267
2267,313189.64333582146
2268,407301.1188678352
2269,158580.04504349723
2270,206709.8480491079
2271,225003.7695405746
2272,230574.41875921373
2273,170355.03831169682
2274,179831.08766126353
2275,156328.41706142444
2276,197862.94218293816
2277,187876.37513893392
2278,151574.1143616588
2279,115536.63399077397
2280,122289.40332926155
2281,167996.29900768324
2282,195934.91228319297
2283,111956.38035813332
2284,113649.61613745606
2285,136292.74505751065
2286,121367.48512432659
2287,357989.9843111066
2288,266860.3486419289
2289,343048.14767892804
2290,403003.01849243784
2291,313440.1792302901
2292,431634.0089372934
2293,446046.7568492211
2294,346451.1618705336
2295,467121.05514931213
2296,263854.44463388657
2297,336270.2320970596
2298,324218.1148105812
2299,326261.46420831274
2300,313704.495193378
2301,309618.4385648063
2302,244399.10419959098
2303,244596.50680871928
2304,240910.2539808079
2305,195436.90116150945
2306,190712.3329996677
2307,203443.93124937513
2308,221729.19601424638
2309,283477.11666499736
2310,208775.614806766
2311,203999.15078543237
2312,187103.12301509193
2313,183619.3592744938
2314,188572.15225443823
2315,184977.33406280036
2316,211610.77340111817
2317,193591.3876975955
2318,183151.60456365216
2319,188703.04094134265
2320,189055.5257442185
2321,241341.7042031904
2322,183397.5707530256
2323,201526.4133736518
2324,199027.59660663537
2325,225224.83693495908
2326,189069.03644809837
2327,208288.22969212555
2328,236386.15698853406
2329,192580.35964769646
2330,177804.85560994296
2331,321684.3783000761
2332,359460.2753562772
2333,308608.17132984026
2334,246908.6176578491
2335,272972.14078077406
2336,278339.074491195
2337,202788.37570272517
2338,271108.96064908593
2339,226188.04584609446
2340,395363.7731529017
2341,222575.20045567342
2342,239301.6281745142
2343,227203.09656710894
2344,221172.09350910154
2345,231328.1530001899
2346,208755.95878256398
2347,191208.188573867
2348,241018.3884416579
2349,171704.87895675044
2350,302435.25779338967
2351,252499.9281400411
2352,253033.72311189122
2353,231143.97520833227
2354,140011.71003248123
2355,150578.4413454981
2356,164788.77312304347
2357,192495.609128487
2358,206455.2619194707
2359,132129.70336000825
2360,115181.13942857324
2361,146755.69578871378
2362,278880.32732731436
2363,141044.9997772845
2364,162546.4108611139
2365,223252.44026360285
2366,195026.21789114462
2367,230325.78973521155
2368,212311.89767605375
2369,222228.16511399276
2370,165204.18139967567
2371,159983.76928472918
2372,197996.81209738314
2373,308369.7600839681
2374,301196.8407629768
2375,253001.2111666415
2376,290241.6838239296
2377,326947.5011131945
2378,151713.08088685278
2379,206525.02818339982
2380,166850.22081234615
2381,175377.8727167949
2382,224959.6131903246
2383,207958.2741396409
2384,254585.46522414684
2385,166848.85677502624
2386,131138.85350132897
2387,135382.6059969657
2388,111773.5831743186
2389,119487.9738490491
2390,148200.72102507
2391,136272.08407080206
2392,111544.71336720396
2393,171717.28628141843
2394,134640.66446786543
2395,207225.76142660936
2396,142316.87394635883
2397,232002.59666292203
2398,127056.77441801949
2399,64174.54289439029
2400,61670.53359620231
2401,119150.57146293839
2402,137631.88506664403
2403,143418.25452418358
2404,162922.4695519405
2405,159112.87101806878
2406,136730.09982889876
2407,126689.25614972893
2408,152945.0153510717
2409,116222.6742244763
2410,184410.2038803527
2411,111345.32477013869
2412,154618.17286473396
2413,126921.29013827986
2414,155880.3460269685
2415,133116.64394777338
2416,125567.45083464282
2417,132583.340954243
2418,131550.27894399682
2419,125314.89755423318
2420,113828.00425160186
2421,77573.05978737735
2422,111710.31386581992
2423,121385.61400975738
2424,161483.27829973493
2425,185150.35534218053
2426,123555.83956609094
2427,124860.47786534982
2428,178665.8640975058
2429,107370.21911608965
2430,130929.55564036377
2431,107527.10001584514
2432,140313.11584591705
2433,136127.73296852442
2434,132696.08374766313
2435,141157.97340829545
2436,107539.75782390461
2437,105517.22272760255
2438,118332.81090924279
2439,111003.03984813325
2440,122752.81753137385
2441,105105.47011536782
2442,94416.9039348695
2443,139724.9198780195
2444,134504.2573129783
2445,95810.75605350302
2446,145041.57588661683
2447,203005.60691643925
2448,137833.78434050304
2449,113842.28811076052
2450,153771.45590860743
2451,119459.85392101141
2452,183495.18697426526
2453,98342.96848836426
2454,128157.1352714602
2455,115391.028506085
2456,147704.67228694604
2457,133611.48365863285
2458,129366.18264249689
2459,108444.49030500733
2460,143258.54366031982
2461,128327.6456571905
2462,133067.6686197934
2463,128550.21791932
2464,174814.75488617126
2465,140441.7542416304
2466,116634.39812845012
2467,147783.23392769403
2468,78632.29033212493
2469,74440.01841263504
2470,205199.7587765761
2471,216244.70878809885
2472,156244.13479570465
2473,115944.90778100505
2474,71761.90761016552
2475,226051.9086996399
2476,111081.73640769429
2477,130120.04022183597
2478,158954.572282175
2479,108166.10220968514
2480,153735.53325724296
2481,121547.16078736352
2482,136719.27765729377
2483,107113.55961188335
2484,121051.36598271113
2485,133256.57543330666
2486,150594.6210769222
2487,170137.08636432778
2488,173233.6681060899
2489,157699.2949101097
2490,146540.31780782598
2491,103185.64288210071
2492,199484.8123222524
2493,171193.81332886431
2494,162831.98478826438
2495,95927.96775529876
2496,250060.4031861305
2497,159850.42566031555
2498,99513.68557943696
2499,86555.45055816762
2500,119937.34532590107
2501,148798.15000971538
2502,144700.56036548797
2503,97364.3983081347
2504,93756.68005065602
2505,225986.86282762323
2506,258966.75661859667
2507,293051.02519333386
2508,260160.74224773204
2509,223735.38911579543
2510,223726.44630047807
2511,177028.22906246447
2512,203125.82136799482
2513,238297.52800795925
2514,293371.21954158123
2515,146156.7378240623
2516,178400.00398502496
2517,143020.01561564134
2518,153997.77690936247
2519,225829.75796484202
2520,219772.84922400792
2521,191089.08109109924
2522,229406.21176757442
2523,117184.21948549828
2524,136481.9894378315
2525,147636.23493482493
2526,135141.7050735137
2527,118499.90070536276
2528,121387.79623179096
2529,125500.1135298712
2530,129157.06646517458
2531,252596.90359006517
2532,230631.04295604563
2533,194573.32978495106
2534,238116.80018929904
2535,291883.5148945492
2536,239146.86787367155
2537,236858.87587665903
2538,184008.5223143597
2539,197289.01755448975
2540,184122.35559333087
2541,186123.91381757986
2542,163665.49830569504
2543,113375.59162191437
2544,117992.67448854812
2545,140003.57727775726
2546,125993.36252608389
2547,144678.2694560487
2548,151853.95400267953
2549,157942.9861119375
2550,730805.8213505441
2551,153180.2670958138
2552,135939.1311502727
2553,78377.21615946245
2554,90979.58368592961
2555,119492.15184982827
2556,96572.16163688996
2557,100577.8270524111
2558,131773.87168188303
2559,127084.05658057441
2560,136396.089878868
2561,132918.10949287852
2562,123213.97386265798
2563,131112.5824953742
2564,182346.46507558867
2565,121987.68481077984
2566,138309.32877516246
2567,128010.22138685916
2568,173024.82317915178
2569,218528.04406906222
2570,117021.58428899074
2571,178510.3377778637
2572,154188.5688385359
2573,214894.00378383062
2574,393030.9101783571
2575,140101.851068138
2576,123004.48285448363
2577,140430.58290838887
2578,90166.24287413027
2579,57464.18449143785
2580,107669.39796901123
2581,116702.9320839396
2582,136159.43272415776
2583,270164.1226028922
2584,202256.66714640366
2585,196650.80224263997
2586,234315.30586702988
2587,205698.21214765927
2588,156706.14110870616
2589,154167.9834741278
2590,211570.99717937832
2591,252430.77044663878
2592,217241.61259036334
2593,254308.6068872048
2594,197361.85500001226
2595,210670.25328657747
2596,305009.4722438027
2597,185075.51072364295
2598,292586.443784284
2599,343431.8600177376
2600,78042.76385045316
2601,145239.45791757092
2602,85448.58601294772
2603,94547.19704235374
2604,92139.17231824066
2605,83834.06724443877
2606,148845.86895891943
2607,212051.76359898393
2608,200639.98698643927
2609,180155.1352255414
2610,111510.53864192721
2611,117269.71478610738
2612,171353.9776373248
2613,130081.16884126313
2614,118990.24007993392
2615,161961.403461268
2616,145306.261854425
2617,189200.67016135622
2618,195206.6615370081
2619,196622.83780235247
2620,181485.64096347266
2621,179146.13551855396
2622,182572.122771462
2623,237929.80414377828
2624,306640.0783620935
2625,277118.518642122
2626,180168.3875878196
2627,156014.31291953273
2628,397632.29302799935
2629,458174.9311301005
2630,336222.4736227305
2631,446080.44251055387
2632,371096.51605835045
2633,282969.98125952395
2634,403916.76150050736
2635,166758.35917734302
2636,176588.01301554544
2637,183399.1779608005
2638,271199.5040457885
2639,190639.49573914084
2640,153170.19646524818
2641,100798.8455878067
2642,200527.36494956343
2643,106779.34389161965
2644,120906.90965492532
2645,113974.35144924876
2646,96045.46269807068
2647,106338.81341974731
2648,144726.77473551198
2649,155011.39244593677
2650,133267.20477892298
2651,135199.12534488522
2652,376822.1014916003
2653,251362.91332867183
2654,243248.11348582382
2655,374258.17596220656
2656,311185.4857135649
2657,329913.6639303746
2658,287697.3425645153
2659,291828.53105670493
2660,344699.9958968222
2661,337904.82714487694
2662,344666.3370864678
2663,286474.5974917193
2664,275328.0608311118
2665,306482.47826233564
2666,282568.06652502477
2667,184367.84349958817
2668,191548.1471239558
2669,189413.553240397
2670,285190.1414814087
2671,192640.621356481
2672,202990.30097545814
2673,204488.08943761684
2674,209020.83249881174
2675,167800.92464517453
2676,203403.6922839938
2677,202924.10845615316
2678,262850.16569578904
2679,272843.3619942519
2680,275865.1638263324
2681,367311.413897306
2682,309816.1925824491
2683,435637.496781102
2684,300895.78014734975
2685,327651.8364427882
2686,254704.3834197763
2687,306466.9022527856
2688,224774.68242826159
2689,204469.72614773206
2690,394135.16471044865
2691,183515.8012678576
2692,144262.02642462563
2693,205062.5099427675
2694,153377.75287187364
2695,197096.47437472804
2696,188033.174443787
2697,180565.72009465419
2698,205986.37749674162
2699,183665.5762069521
2700,165012.0887691294
2701,167101.3904283417
2702,119459.24324848366
2703,134331.2290032779
2704,141554.34374280745
2705,115861.7329396658
2706,112375.2574759018
2707,133869.34579804438
2708,130673.98065802129
2709,106131.9144892673
2710,124665.89966567089
2711,170090.11054505588
2712,351175.0772854128
2713,171210.97588447673
2714,147373.5333703694
2715,164633.17471137815
2716,145512.8962835609
2717,196709.80033712095
2718,222601.59771636696
2719,171971.97998700518
2720,192338.23079156247
2721,132286.6056295015
2722,161636.28279092198
2723,147694.9997565426
2724,127064.79978847395
2725,128073.22919048392
2726,142942.0233989636
2727,174446.80497000675
2728,194405.29011172534
2729,148009.10244504226
2730,147740.94319271867
2731,133664.37293537165
2732,128966.47934649892
2733,154846.4821061316
2734,149492.61793504748
2735,135495.20737071126
